"hhold_ID","discount_original","coupon_received","cabin_type","est_inc","season_of_year","ticket_spend","cruise_theme","incidental_spending","park_package","embark_port","res_to_port","number_children","oldest_child_age","dis_plus_sub","return_1065"
5231,1,0,"Oceanview",72431.553,"Spring",1496,"Princess/Frozen",2040.33018147573,0,"San Diego",16,2,11,0,1
5236,1,0,"Inside",94801.071,"Fall",1472,"prin_fro",13487.5779347789,0,"Vancouver",46,1,13,1,0
5243,0,0,"Oceanview",23447.897,"Fall",2884,"prin_fro",2643.37809449695,0,"Vancouver",117,1,13,1,1
5266,1,0,"Inside",3787.884,"Fall",2144,"Star Wars",9516.45448091589,0,"Vancouver",21,1,4,1,1
5268,1,0,"Inside",5520.073,"Winter",2168,"Princess/Frozen",2898.75434300911,0,"Vancouver",41,2,7,0,1
5282,0,1,"Verandah",5876.543,"Summer",3194,"Star Wars",2898.75434300911,0,"Vancouver",61,2,10,0,0
5288,0,1,"Oceanview",11211.236,"Fall",1437,"Star Wars",12884.9125661332,0,"San Diego",35,6,12,1,0
5322,0,0,"Verandah",27179.021,"Fall",2005,"starwars",2002.86684794091,0,"Vancouver",34,1,8,0,0
5336,1,1,"Concierge",247088.576,"Summer",3056,"prin_fro",2898.75434300911,0,"Vancouver",60,3,12,1,1
5343,1,0,"Concierge",32094.184,"Summer",3122,"prin_fro",2898.75434300911,0,"Vancouver",58,2,10,1,0
5344,0,0,"Concierge",86576.002,"Winter",2521,"starwars",2898.75434300911,0,"Vancouver",42,2,6,0,1
5359,0,0,"Concierge",2792.188,"Winter",3428,"Star Wars",6247.43447737061,0,"Vancouver",176,3,17,1,1
5426,1,1,"Concierge",8126.659,"Summer",2888,"prin_fro",3190.58453327641,0,"Vancouver",121,3,14,0,1
5436,0,0,"Inside",71.271,"Fall",2105,"prin_fro",2898.75434300911,0,"Vancouver",48,2,17,0,0
5458,1,0,"Concierge",37806.1,"Summer",2572,"Marvel",2898.75434300911,0,"Vancouver",53,2,7,0,0
5463,1,1,"Oceanview",7607.559,"Summer",2670,"Star Wars",8221.24796026722,0,"Vancouver",156,1,8,0,1
5472,0,0,"Inside",115111.384,"Fall",2397,"prin_fro",2898.75434300911,1,"San Diego",45,2,6,0,0
5487,1,0,"Verandah",3641.707,"Spring",2531,"prin_fro",1026.70940947905,0,"San Diego",32,4,11,0,0
5505,0,0,"Verandah",17357.046,"Spring",2092,"NaN",2206.30239048824,0,"Vancouver",56,3,12,0,0
5510,1,1,"Inside",4606.712,"Winter",1168,"starwars",2898.75434300911,0,"San Diego",30,2,17,0,1
5535,0,1,"Oceanview",4702.811,"Spring",2512,"Princess/Frozen",2898.75434300911,1,"Vancouver",115,3,11,0,1
5537,0,0,"Oceanview",3938.29,"Fall",2455,"starwars",2033.02092251442,1,"Vancouver",20,2,4,1,0
5564,0,0,"Oceanview",20784.423,"Summer",2064,"Star Wars",2898.75434300911,1,"San Diego",33,0,NA,1,0
5581,1,0,"Concierge",651.855,"Summer",3272,"prin_fro",2898.75434300911,0,"Vancouver",67,2,11,0,0
5583,1,0,"Verandah",662.502,"Summer",2608,"Marvel",2898.75434300911,0,"Vancouver",19,0,NA,1,1
5593,0,1,"Verandah",2091.197,"Winter",2235,"starwars",13662.4435503464,1,"San Diego",31,2,4,0,1
5629,0,0,"Oceanview",11135.67,"Winter",2120,"prin_fro",8728.11946685836,1,"Vancouver",36,3,17,1,1
5630,0,1,"Verandah",16457.694624,"Summer",1967,"prin_fro",2898.75434300911,0,"Vancouver",223,4,13,0,1
5636,0,1,"Inside",5907.343,"Spring",1844,"Princess/Frozen",718.75399361439,1,"Vancouver",33,3,11,0,1
5652,0,0,"Concierge",12682.315,"Fall",2524,"Princess/Frozen",2898.75434300911,0,"Vancouver",93,4,18,1,0
5670,0,1,"Concierge",41793.91,"Summer",2642,"prin_fro",2898.75434300911,0,"Vancouver",112,3,11,0,1
5716,0,0,"Verandah",61405.945,"Fall",1818,"prin_fro",2898.75434300911,0,"San Diego",45,3,14,0,1
5717,0,0,"Inside",103325.228,"Summer",1958,"prin_fro",3178.36806436852,0,"San Diego",29,4,15,1,1
5721,0,0,"Concierge",107935.911,"Spring",3386,"Princess/Frozen",12052.4606649071,0,"San Diego",41,1,3,0,0
5723,0,0,"Inside",2006.727,"Fall",1593,"NaN",12806.4527082235,0,"Vancouver",224,2,14,0,1
5729,0,0,"Concierge",278.734,"Spring",3316,"prin_fro",3670.37996865176,0,"San Diego",22,2,5,1,0
5745,0,1,"Verandah",794.402,"Fall",2386,"prin_fro",1657.95114652887,0,"San Diego",27,1,3,0,1
5766,0,0,"Inside",202200.728,"Winter",2458,"Marvel",2835.583190687,1,"San Diego",13,1,6,0,1
5772,1,0,"Verandah",24729.1,"Fall",2963,"Marvel",2898.75434300911,0,"San Diego",33,0,NA,0,1
5783,1,0,"Concierge",3002.789,"Fall",3455,"NaN",2898.75434300911,0,"Vancouver",95,1,11,1,1
5794,0,0,"Inside",590.095,"Winter",1143,"starwars",2898.75434300911,0,"San Diego",47,3,11,1,1
5801,0,1,"Inside",1748.165,"Winter",1854,"Princess/Frozen",3523.27685725764,0,"Vancouver",26,4,15,1,1
5807,0,0,"Verandah",1375.224,"Spring",1876,"starwars",7960.17948678359,0,"Vancouver",117,0,NA,0,1
5811,0,0,"Inside",2140.262,"Winter",1394,"Marvel",4997.16139294058,0,"San Diego",31,3,16,1,1
5837,0,0,"Inside",22400.938,"Spring",1938,"NaN",2898.75434300911,0,"Vancouver",27,2,13,1,0
5840,0,1,"Oceanview",12970.489,"Fall",2185,"starwars",8507.4783678744,0,"Vancouver",84,3,17,1,1
5864,0,0,"Oceanview",296389.319,"Winter",2054,"NaN",2898.75434300911,0,"San Diego",32,1,11,1,1
5873,1,0,"Verandah",471471.802,"Fall",3170,"Star Wars",2898.75434300911,0,"Vancouver",25,2,4,0,0
5883,0,0,"Verandah",189569.009,"Fall",2901,"Star Wars",2898.75434300911,1,"Vancouver",28,2,14,1,1
5901,0,1,"Oceanview",8292.754,"Spring",2193,"Princess/Frozen",6629.47666344754,1,"Vancouver",41,1,12,0,0
5913,0,0,"Oceanview",346322.786,"Fall",2182,"NaN",4704.27900766395,0,"Vancouver",73,1,3,0,0
5919,1,1,"Inside",51390.1093552,"Spring",2235,"prin_fro",1940.67711625211,0,"Vancouver",55,4,13,0,1
5930,0,1,"Verandah",253987.158,"Winter",1706,"Marvel",13328.5468620788,1,"San Diego",39,3,12,1,0
5941,1,1,"Concierge",51982.484,"Fall",2628,"NaN",3590.77358133718,0,"San Diego",33,1,11,0,1
5950,0,1,"Oceanview",7106.405,"Spring",2487,"Princess/Frozen",2295.23032665811,0,"Vancouver",59,3,17,0,1
5957,1,1,"Oceanview",151119.874,"Winter",2281,"starwars",12617.4104797661,0,"Vancouver",108,3,12,0,1
5959,0,0,"Oceanview",50124.585,"Fall",2269,"prin_fro",3574.91985163651,1,"Vancouver",38,1,10,1,1
5990,0,0,"Oceanview",4921.965,"Spring",2880,"prin_fro",1763.33144504018,0,"Vancouver",46,2,14,0,0
6043,0,0,"Concierge",680275.074,"Summer",3469,"NaN",981.040465189889,0,"San Diego",31,4,16,1,1
6059,1,1,"Concierge",6107.341,"Spring",3237,"Marvel",2898.75434300911,0,"Vancouver",25,5,15,0,1
6068,0,1,"Concierge",2163.424,"Winter",3056,"Princess/Frozen",8957.40044043325,0,"Vancouver",90,3,15,1,1
6072,0,0,"Concierge",188333.309,"Fall",2165,"NaN",1660.6887593694,0,"Vancouver",44,2,14,0,1
6079,0,0,"Inside",546171.802,"Fall",2097,"Star Wars",2898.75434300911,0,"Vancouver",22,2,18,1,1
6088,0,0,"Inside",4880.128,"Fall",1147,"prin_fro",2898.75434300911,0,"Vancouver",32,2,18,1,1
6092,0,0,"Oceanview",4360.985,"Spring",2009,"Marvel",8560.72172069922,0,"San Diego",26,2,10,0,1
6122,0,0,"Verandah",940.022,"Summer",2511,"Marvel",52.1925480622799,0,"Vancouver",62,3,16,0,1
6124,0,0,"Verandah",107580.874,"Summer",1959,"Princess/Frozen",2898.75434300911,0,"Vancouver",38,2,18,0,1
6130,0,1,"Inside",21060.091,"Summer",2197,"Marvel",13505.3753915127,1,"San Diego",49,2,8,0,1
6132,1,0,"Verandah",364886.385,"Summer",2064,"Star Wars",2898.75434300911,0,"Vancouver",42,1,7,1,1
6134,1,0,"Oceanview",14398.357,"Spring",1693,"Marvel",2898.75434300911,0,"Vancouver",144,0,NA,1,0
6154,0,0,"Concierge",1072.715,"Summer",3362,"starwars",7608.04864711799,0,"Vancouver",32,2,14,1,1
6158,0,0,"Oceanview",3290.072,"Spring",1852,"Princess/Frozen",9371.95986012854,1,"Vancouver",15,3,12,1,1
6164,1,1,"Concierge",20151.069,"Fall",2351,"Marvel",137.837631545961,0,"Vancouver",84,3,17,0,1
6165,1,1,"Verandah",29726.4311408,"Winter",2088,"Marvel",6251.91632781662,0,"San Diego",46,0,NA,0,1
6175,0,0,"Verandah",131859.569,"Fall",2155,"NaN",1729.87897141092,0,"Vancouver",53,1,5,1,0
6180,1,0,"Concierge",1301.526,"Fall",2899,"starwars",3331.95233535022,0,"Vancouver",26,2,13,0,1
6210,0,0,"Inside",2952.708,"Summer",1346,"Marvel",2898.75434300911,0,"San Diego",47,3,15,0,0
6227,1,0,"Concierge",214407.069,"Fall",3464,"prin_fro",1721.27017277963,0,"Vancouver",53,4,12,1,1
6231,0,0,"Oceanview",118.026,"Spring",2893,"starwars",2898.75434300911,0,"Vancouver",17,4,12,1,1
6233,1,0,"Inside",381.411,"Winter",1130,"NaN",4052.77798707858,0,"Vancouver",243,3,15,0,1
6249,0,0,"Oceanview",7668.412,"Summer",2141,"prin_fro",13196.6577230457,1,"Vancouver",61,4,11,0,1
6277,0,0,"Verandah",23713.608,"Winter",1840,"Star Wars",2777.75701437779,0,"Vancouver",190,2,7,1,1
6285,1,1,"Concierge",54210.029,"Winter",2945,"Marvel",4858.18149462007,0,"Vancouver",58,2,15,1,0
6290,1,1,"Verandah",132737.214,"Spring",2795,"Princess/Frozen",6492.78140322492,0,"Vancouver",59,3,11,0,1
6307,1,0,"Verandah",67042.488,"Spring",2157,"NaN",2898.75434300911,0,"Vancouver",33,1,6,1,1
6312,0,0,"Verandah",7575.99,"Winter",2632,"NaN",5132.93126993142,0,"Vancouver",26,-1,NA,0,1
6327,1,0,"Verandah",411166.575,"Winter",1924,"NaN",10937.3734238662,0,"Vancouver",52,2,17,0,1
6330,0,1,"Verandah",76225.18,"Fall",1737,"Marvel",2898.75434300911,1,"Vancouver",37,3,16,1,1
6336,0,0,"Oceanview",424948.113,"Summer",2046,"NaN",2611.69862323105,0,"San Diego",48,2,6,0,0
6343,0,0,"Inside",209591.581,"Summer",1974,"starwars",12555.3770197369,0,"Vancouver",36,2,2,0,1
6373,1,0,"Concierge",79873.26,"Spring",3013,"Marvel",2898.75434300911,0,"Vancouver",65,3,14,0,1
6408,0,0,"Verandah",72661.821,"Spring",2025,"Princess/Frozen",2898.75434300911,0,"Vancouver",8,1,9,0,1
6418,1,0,"Oceanview",24256.326,"Winter",1568,"Princess/Frozen",2898.75434300911,0,"Vancouver",185,2,13,0,1
6421,0,1,"Inside",19536.15,"Winter",1352,"Princess/Frozen",1593.96406777762,0,"Vancouver",56,2,14,0,0
6447,0,1,"Inside",751.597,"Fall",1571,"NaN",9846.38759164214,1,"Vancouver",37,1,2,0,1
6450,1,0,"Concierge",7675.059,"Summer",3117,"NaN",7394.40545389503,0,"Vancouver",160,2,8,1,1
6468,0,1,"Verandah",13528.617,"Winter",2039,"Marvel",2923.54937617593,0,"Vancouver",192,2,4,1,1
6471,0,0,"Inside",56866.765,"Summer",2246,"Star Wars",3136.10434614643,0,"Vancouver",214,2,10,0,1
6473,0,0,"Inside",42311.872,"Winter",1904,"Star Wars",3056.22667005062,0,"Vancouver",20,4,14,0,1
6498,1,1,"Concierge",157743.203,"Summer",2564,"Marvel",2898.75434300911,0,"Vancouver",178,4,17,0,0
6500,1,0,"Concierge",119756.515,"Summer",2945,"Star Wars",2297.77245811038,0,"Vancouver",56,3,11,0,1
6502,0,0,"Verandah",17737.876,"Summer",2480,"prin_fro",2898.75434300911,0,"Vancouver",38,2,13,1,0
6513,0,0,"Concierge",68.043,"Winter",3217,"starwars",9712.88146415576,0,"Vancouver",124,4,16,0,0
6531,1,1,"Verandah",650488.475,"Summer",1751,"Princess/Frozen",2898.75434300911,0,"Vancouver",32,3,17,0,0
6536,0,0,"Oceanview",105.803,"Winter",2501,"Marvel",2898.75434300911,0,"Vancouver",22,1,5,0,1
6547,0,1,"Concierge",48306.739,"Fall",2456,"Marvel",2898.75434300911,0,"Vancouver",35,1,6,0,1
6564,0,1,"Oceanview",302.857,"Winter",1838,"prin_fro",588.018115711957,1,"Vancouver",106,1,6,0,0
6575,0,1,"Inside",325.194,"Fall",1260,"Star Wars",2898.75434300911,0,"San Diego",16,2,11,0,1
6598,0,1,"Concierge",24015.183272,"Winter",2333,"prin_fro",2898.75434300911,0,"San Diego",22,2,4,0,1
6618,0,0,"Oceanview",12109.797,"Fall",1893,"NaN",2898.75434300911,1,"Vancouver",172,2,14,0,1
6625,0,1,"Verandah",28925.792,"Fall",1737,"Marvel",9538.09657861181,1,"Vancouver",119,0,NA,1,1
6683,0,0,"Inside",11707.963,"Winter",1911,"starwars",12486.1126508608,0,"Vancouver",30,2,5,0,1
6689,0,1,"Oceanview",182.267,"Fall",2298,"prin_fro",4890.5807615038,1,"Vancouver",75,1,6,0,0
6714,1,0,"Verandah",15590.441,"Spring",2174,"prin_fro",2898.75434300911,0,"San Diego",37,1,9,1,0
6719,1,1,"Inside",278788.056,"Winter",2327,"Princess/Frozen",2898.75434300911,0,"San Diego",13,3,13,0,0
6748,1,0,"Concierge",274.848,"Winter",3083,"Marvel",817.734950755536,0,"Vancouver",43,3,14,0,1
6751,0,0,"Concierge",633.228,"Fall",2943,"Marvel",1980.35842133053,0,"San Diego",39,1,10,1,1
6766,0,0,"Oceanview",799.018,"Spring",2557,"Princess/Frozen",7711.44127212465,1,"Vancouver",199,3,11,1,1
6787,1,1,"Oceanview",112831.56,"Summer",1860,"prin_fro",9173.46784970462,0,"Vancouver",82,2,5,0,1
6793,0,0,"Verandah",93196.383,"Fall",2541,"Star Wars",2898.75434300911,0,"Vancouver",129,3,11,1,1
6800,0,0,"Concierge",2141.138,"Summer",3063,"NaN",3563.42201232351,0,"Vancouver",69,3,15,1,0
6806,0,0,"Oceanview",894656.366,"Winter",2598,"starwars",2898.75434300911,0,"Vancouver",49,2,13,0,0
6833,0,0,"Verandah",53031.9525472,"Summer",2796,"Marvel",2898.75434300911,0,"San Diego",23,2,4,1,0
6845,1,1,"Oceanview",860670.732,"Fall",1506,"starwars",1950.16220873371,0,"Vancouver",21,1,4,0,1
6858,0,0,"Oceanview",842050.982,"Summer",2102,"Star Wars",2898.75434300911,0,"Vancouver",56,0,NA,0,1
6872,0,0,"Concierge",1205.165,"Winter",2576,"starwars",2898.75434300911,0,"Vancouver",59,3,11,0,0
6880,0,0,"Concierge",40674.4089456,"Spring",3031,"Marvel",5833.89023085982,0,"Vancouver",42,2,8,0,1
6917,0,1,"Verandah",68227.198,"Winter",2872,"NaN",11276.0475757934,1,"San Diego",35,3,14,0,1
6927,1,0,"Inside",3090.897,"Fall",1388,"prin_fro",2898.75434300911,0,"Vancouver",37,4,13,1,0
6954,0,0,"Oceanview",497.494,"Winter",2238,"starwars",2898.75434300911,1,"Vancouver",69,3,12,1,1
6986,0,0,"Concierge",29259.327,"Fall",2469,"Princess/Frozen",1118.53990119584,0,"Vancouver",86,4,13,0,1
7001,0,1,"Oceanview",138124.561,"Fall",1916,"starwars",3197.47398000695,0,"Vancouver",68,4,11,0,1
7027,0,0,"Inside",1141.609,"Spring",1605,"NaN",11629.204457337,1,"Vancouver",30,0,NA,0,1
7061,0,0,"Verandah",1703.587,"Spring",2733,"Star Wars",2898.75434300911,0,"San Diego",13,2,2,0,1
7083,0,0,"Verandah",818.966,"Summer",1869,"starwars",1623.94180491269,0,"Vancouver",86,4,16,0,0
7093,0,1,"Inside",10639.26,"Winter",1801,"Marvel",2898.75434300911,1,"San Diego",32,1,4,0,0
7115,0,0,"Concierge",174.125,"Winter",2387,"Marvel",2898.75434300911,1,"San Diego",28,1,2,0,1
7137,0,0,"Verandah",1768.977,"Winter",1971,"prin_fro",4813.01913876496,1,"Vancouver",134,4,11,1,1
7138,0,1,"Oceanview",133650.633,"Winter",1964,"prin_fro",3254.82993000895,0,"Vancouver",20,4,16,1,0
7141,0,1,"Inside",55873.392,"Spring",1891,"Star Wars",2898.75434300911,0,"Vancouver",142,5,12,0,1
7152,0,0,"Inside",18511.5,"Spring",2057,"NaN",2898.75434300911,0,"Vancouver",15,2,4,0,1
7158,0,0,"Inside",11312.834,"Spring",1687,"NaN",2898.75434300911,1,"Vancouver",113,4,18,0,1
7179,1,1,"Oceanview",37853.065728,"Summer",2560,"Marvel",2497.87092823908,0,"San Diego",26,2,4,1,1
7182,0,0,"Concierge",175100.097,"Winter",2161,"Marvel",10199.5056834958,0,"Vancouver",65,3,16,1,1
7190,1,0,"Oceanview",16237.3736352,"Winter",2763,"Princess/Frozen",7649.72289309725,0,"Vancouver",48,3,16,1,1
7200,0,0,"Inside",57699.191,"Fall",2412,"starwars",2898.75434300911,1,"Vancouver",12,2,7,0,1
7206,0,0,"Verandah",62630.716,"Summer",2320,"starwars",2898.75434300911,0,"Vancouver",59,1,12,0,1
7214,0,0,"Oceanview",62484.24,"Spring",1815,"Marvel",2898.75434300911,0,"Vancouver",6,3,17,0,1
7232,0,0,"Verandah",3132.727,"Summer",1856,"Star Wars",2898.75434300911,1,"San Diego",35,1,5,0,0
7249,0,0,"Inside",14068.139,"Winter",1416,"NaN",2898.75434300911,0,"Vancouver",25,3,13,0,0
7272,0,1,"Inside",17462.0196512,"Summer",1359,"prin_fro",2898.75434300911,1,"Vancouver",191,0,NA,0,1
7308,0,0,"Concierge",12342.966,"Winter",2752,"NaN",2898.75434300911,0,"San Diego",25,2,2,0,0
7336,1,1,"Concierge",406734.801,"Winter",2633,"Star Wars",2898.75434300911,0,"Vancouver",42,2,6,0,1
7360,0,0,"Oceanview",1360.862,"Spring",2425,"starwars",2898.75434300911,0,"Vancouver",44,2,15,0,1
7377,0,0,"Oceanview",3315.85,"Fall",2160,"Star Wars",123.416851353273,1,"Vancouver",38,2,3,0,1
7387,1,0,"Verandah",31750.238,"Fall",2122,"NaN",5815.53475489616,0,"San Diego",24,2,7,1,0
7396,0,0,"Verandah",2952.011,"Fall",2964,"starwars",2800.62922220565,1,"San Diego",25,2,8,0,1
7400,1,0,"Inside",84102.65752,"Winter",2034,"starwars",2898.75434300911,0,"San Diego",31,2,9,0,0
7410,1,1,"Concierge",45225.472,"Summer",3475,"Princess/Frozen",2898.75434300911,0,"Vancouver",27,3,12,1,1
7423,1,0,"Verandah",21.184,"Fall",2580,"Marvel",1302.72911041044,0,"San Diego",26,2,6,1,1
7465,0,0,"Oceanview",19394.035,"Summer",2659,"NaN",2489.42902993895,0,"San Diego",22,2,9,0,1
7474,1,0,"Verandah",207997.445,"Winter",3146,"Star Wars",12851.7266196027,0,"Vancouver",46,1,10,1,0
7491,0,0,"Concierge",705601.566,"Winter",2835,"Marvel",2548.3052068796,0,"Vancouver",54,2,5,0,1
7494,0,0,"Verandah",3342.134,"Summer",2050,"starwars",2898.75434300911,1,"San Diego",29,2,10,0,1
7495,0,0,"Inside",376176.864,"Spring",2090,"prin_fro",3908.48636285216,0,"San Diego",16,2,8,0,1
7500,0,0,"Oceanview",6396.225,"Summer",2172,"NaN",2898.75434300911,0,"San Diego",36,1,10,0,1
602,1,0,"Oceanview",1523714.812,"Winter",1661,"NaN",2619.7897427436,0,"Port Canaveral",23,1,16,0,1
742,0,1,"Oceanview",8427682.245,"Summer",2840,"Star Wars",7913.26423159281,0,"Port Canaveral",27,0,NA,1,1
1860,0,0,"Inside",3910.606,"Fall",1646,"NaN",1701.69649067782,1,"Port Canaveral",32,1,14,0,1
2251,0,0,"Verandah",18045.2003296,"Fall",1977,"Marvel",2438.00509528629,0,"Port Canaveral",20,0,NA,0,1
2691,1,0,"Inside",176174.291,"Fall",1916,"starwars",2957.65776027702,0,"Port Canaveral",31,1,15,1,0
2955,0,0,"Inside",4312679.213,"Fall",2163,"prin_fro",31437.3637204893,1,"Port Canaveral",21,1,14,0,1
3211,0,0,"Oceanview",569104.859,"Summer",1654,"Marvel",3581.46738262475,1,"Port Canaveral",33,1,15,0,1
5769,1,1,"Oceanview",8443.152,"Fall",2520,"Star Wars",5649.63407167718,0,"Port Canaveral",29,1,17,0,0
6548,0,0,"Oceanview",100781.085,"Fall",1819,"starwars",9892.39230359569,1,"Port Canaveral",25,1,15,0,1
6842,0,1,"Concierge",141002.142,"Spring",3573,"starwars",2898.75434300911,0,"Port Canaveral",38,1,17,0,1
7,1,0,"Oceanview",24195.348,"Fall",1945,"Princess/Frozen",1738.71870180927,0,"Port Canaveral",20,4,15,1,0
58,0,0,"Oceanview",49527.686,"Winter",2719,"Star Wars",8256.5862327259,0,"Port Canaveral",12,5,13,0,0
108,0,0,"Oceanview",11634.235,"Spring",2577,"Princess/Frozen",14177.7177654855,0,"Port Canaveral",27,3,12,0,1
195,0,1,"Oceanview",58971.294,"Spring",1858,"starwars",4639.87879935354,0,"Port Canaveral",18,3,16,0,0
198,0,0,"Concierge",293531.852,"Fall",3509,"Princess/Frozen",1559.98109931983,0,"Port Canaveral",30,3,15,0,1
220,1,1,"Oceanview",1419645.492,"Fall",1740,"Star Wars",3777.91260020137,0,"Port Canaveral",32,1,2,1,1
271,0,0,"Inside",2005283.444,"Summer",2055,"NaN",23565.740700198,1,"Port Canaveral",11,1,11,0,1
479,0,0,"Inside",30266.2640896,"Spring",2321,"Marvel",8053.22442546971,0,"Port Canaveral",12,2,10,0,1
522,0,0,"Oceanview",208100.933,"Fall",2590,"Marvel",2898.75434300911,1,"Port Canaveral",16,2,4,0,0
669,1,0,"Verandah",278539.949,"Spring",2919,"prin_fro",13201.1996846478,0,"Port Canaveral",36,2,12,1,0
757,0,0,"Oceanview",18865.894,"Winter",1975,"prin_fro",4770.07553644851,0,"Port Canaveral",21,2,12,1,0
768,1,0,"Inside",237904.971,"Summer",2036,"starwars",15792.6605418466,0,"Port Canaveral",24,1,12,0,1
824,0,1,"Concierge",52194.572104,"Winter",3501,"Star Wars",19794.6188839629,1,"Port Canaveral",27,2,17,1,0
878,0,1,"Concierge",762011.408,"Summer",3466,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",37,2,18,0,0
933,1,0,"Oceanview",7185.756,"Summer",2156,"Princess/Frozen",855.969939360022,0,"Port Canaveral",29,2,13,1,0
955,0,0,"Concierge",2011665.451,"Spring",2684,"Star Wars",4683.79145301841,1,"Port Canaveral",28,0,NA,1,1
968,0,0,"Oceanview",7132351.415,"Spring",2316,"Princess/Frozen",67369.3854436081,0,"Port Canaveral",39,0,NA,1,0
1007,0,1,"Verandah",2790.743,"Winter",3024,"Star Wars",2898.75434300911,0,"Port Canaveral",31,2,11,0,0
1143,1,0,"Concierge",291915.28,"Summer",2834,"starwars",2129.53201798722,0,"Port Canaveral",39,3,11,1,0
1223,0,1,"Verandah",8775359.458,"Winter",2442,"starwars",7913.26423159281,0,"Port Canaveral",36,2,4,0,0
1234,0,0,"Concierge",92109.759,"Winter",3474,"Princess/Frozen",2745.55391081497,0,"Port Canaveral",26,-1,NA,1,1
1237,0,0,"Concierge",161.098,"Winter",2779,"Marvel",2898.75434300911,1,"Port Canaveral",28,2,4,0,1
1414,0,0,"Concierge",19625.473,"Fall",3551,"Marvel",2898.75434300911,0,"Port Canaveral",34,1,12,1,1
1416,0,0,"Concierge",133826.56,"Winter",3271,"Princess/Frozen",2419.89405340292,1,"Port Canaveral",35,-1,NA,0,0
1418,1,0,"Oceanview",2090069.4,"Fall",1574,"prin_fro",2898.75434300911,0,"Port Canaveral",31,0,NA,0,1
1463,0,0,"Oceanview",5071593.254,"Spring",2108,"Marvel",33721.6609047737,0,"Port Canaveral",37,2,5,0,1
1539,0,0,"Oceanview",168529.554,"Spring",1834,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",37,3,13,1,1
1669,0,1,"Inside",288568.884,"Winter",1951,"prin_fro",14576.6004188202,0,"Port Canaveral",20,3,17,0,0
1701,0,0,"Verandah",465639.432,"Spring",2084,"Star Wars",3792.40178137943,1,"Port Canaveral",27,2,11,0,0
1752,0,0,"Concierge",3472923.715,"Fall",3352,"Princess/Frozen",18505.3150818832,1,"Port Canaveral",22,4,15,1,0
1799,1,0,"Verandah",777.022,"Spring",2604,"NaN",2898.75434300911,0,"Port Canaveral",26,2,14,0,1
1959,0,0,"Verandah",1438880.528,"Winter",2122,"prin_fro",6296.52143174894,0,"Port Canaveral",30,3,15,0,1
2078,0,0,"Verandah",77374.372,"Fall",2074,"prin_fro",12478.4331420172,0,"Port Canaveral",36,1,2,1,1
2084,0,0,"Oceanview",6178.523,"Spring",1574,"Princess/Frozen",1620.95064851865,1,"Port Canaveral",39,4,15,1,0
2100,0,0,"Verandah",33706.131,"Winter",2100,"Marvel",1556.65018606149,0,"Port Canaveral",29,2,8,0,1
2137,1,0,"Concierge",966993.631,"Summer",3158,"prin_fro",2621.77125142477,0,"Port Canaveral",24,2,18,1,0
2199,0,0,"Verandah",2038986.772,"Fall",2503,"Star Wars",15765.412988599,1,"Port Canaveral",21,1,2,0,0
2307,0,0,"Inside",9501.718,"Fall",2323,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",19,3,18,0,0
2341,0,0,"Inside",1549281.547,"Summer",2407,"Princess/Frozen",22881.386866127,0,"Port Canaveral",38,3,12,0,1
2463,0,1,"Concierge",21513.479,"Spring",2372,"Star Wars",2275.33641415015,0,"Port Canaveral",26,5,13,0,1
2541,0,0,"Oceanview",6624.964,"Summer",2198,"Princess/Frozen",15030.5067553047,1,"Port Canaveral",35,3,17,0,0
2590,0,0,"Verandah",9748547.801,"Winter",1919,"Star Wars",7913.26423159281,0,"Port Canaveral",14,2,9,1,0
2642,0,0,"Verandah",5266681.016,"Winter",1777,"Princess/Frozen",33993.5319095854,1,"Port Canaveral",23,2,9,0,1
2682,0,0,"Inside",8242.342,"Summer",2149,"Star Wars",2898.75434300911,0,"Port Canaveral",16,2,9,1,1
2719,1,1,"Inside",30511.939,"Fall",1144,"Princess/Frozen",2898.75434300911,0,"Port Canaveral",10,1,10,0,0
2773,1,0,"Concierge",285836.719,"Fall",2931,"NaN",13977.3863375302,0,"Port Canaveral",38,2,2,0,1
2789,0,0,"Verandah",4509635.916,"Winter",2099,"starwars",17344.7362997208,1,"Port Canaveral",27,2,17,0,1
2799,1,1,"Verandah",8119569.4005552,"Summer",1753,"NaN",7913.26423159281,0,"Port Canaveral",22,3,11,0,1
2801,0,0,"Concierge",29368.433,"Summer",3041,"Princess/Frozen",3178.48074572794,0,"Port Canaveral",26,4,15,0,0
2843,1,0,"Concierge",92887.733,"Winter",3353,"Star Wars",20446.2969686463,0,"Port Canaveral",26,2,8,0,0
2894,1,0,"Verandah",158126.799,"Winter",2556,"Marvel",2428.73160331137,0,"Port Canaveral",24,3,18,0,0
2941,0,0,"Verandah",835747.939,"Summer",2730,"NaN",7456.13956665881,1,"Port Canaveral",35,2,6,1,1
3096,0,1,"Verandah",2543219.781,"Summer",2147,"Marvel",25104.5540123519,0,"Port Canaveral",35,3,14,0,0
3125,0,1,"Oceanview",1287131.389,"Spring",2589,"NaN",21881.8348161239,0,"Port Canaveral",35,4,12,1,1
3193,1,0,"Concierge",12.139,"Summer",2766,"NaN",2898.75434300911,0,"Port Canaveral",26,0,NA,0,1
